freq,unit,coicop,geo\TIME_PERIOD	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,RCH_A_AVG,CP0954,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.1 	-1.4 	-0.7 	-0.2 	-1.7 	-0.2 	13.8 	8.8 	1.4 
A,RCH_A_AVG,CP0954,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.2 	3.6 	2.4 	1.8 	1.1 	2.4 	8.7 	9.6 	2.3 
A,RCH_A_AVG,CP0954,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.1 	2.2 	4.8 	-0.4 	2.8 	2.7 	3.2 	-2.1 	2.3 	0.7 	-0.1 	12.1 	10.7 	2.2 
A,RCH_A_AVG,CP0954,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.4 	1.3 	1.3 	0.7 	6.5 	8.9 	2.1 
A,RCH_A_AVG,CP0954,EA19	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.4 	1.3 	1.3 	0.7 	6.5 	8.9 	2.1 
A,RCH_A_AVG,CP0954,EA20	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.4 	1.3 	1.3 	0.7 	6.6 	9.0 	2.1 
A,RCH_A_AVG,CP0954,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.3 	4.6 	3.5 	0.2 	2.2 	15.2 	14.6 	1.9 
A,RCH_A_AVG,CP0954,EEA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.7 	1.8 	1.6 	1.3 	8.3 	9.5 	2.5 
A,RCH_A_AVG,CP0954,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.0 	0.2 	0.3 	0.6 	0.4 	0.7 	7.1 	4.6 	1.8 
A,RCH_A_AVG,CP0954,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.3 	1.9 	2.4 	2.0 	0.8 	8.0 	9.2 	2.0 
A,RCH_A_AVG,CP0954,EU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.7 	1.7 	1.6 	1.3 	8.3 	9.5 	2.5 
A,RCH_A_AVG,CP0954,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.5 	1.5 	1.6 	1.3 	8.4 	9.5 	2.5 
A,RCH_A_AVG,CP0954,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.7 	1.7 	: 	: 	: 	: 	: 
A,RCH_A_AVG,CP0954,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.8 	: 	: 	: 	: 	: 	: 
A,RCH_A_AVG,CP0954,FR	: 	0.2 	0.7 	0.4 	1.0 	4.4 	3.2 	1.8 	0.6 	1.6 	1.9 	1.9 	2.1 	2.9 	1.0 	1.1 	1.3 	0.0 	-0.5 	1.3 	1.1 	0.4 	1.0 	0.6 	0.4 	0.3 	5.6 	8.2 	1.7 
A,RCH_A_AVG,CP0954,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	3.5 	0.3 	0.8 	1.4 	0.8 	18.4 	13.0 	2.3 
A,RCH_A_AVG,CP0954,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.9 	2.8 	2.4 	6.0 	4.8 	6.4 	15.3 	20.2 	8.7 
A,RCH_A_AVG,CP0954,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-2.2 	-0.4 	-2.6 	-0.7 	3.5 	3.4 	1.5 
A,RCH_A_AVG,CP0954,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-5.4 	3.0 	7.4 	10.6 	7.9 	7.9 	6.1 	7.0 
A,RCH_A_AVG,CP0954,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.6 	2.4 	1.2 	1.1 	0.9 	0.7 	1.6 	1.0 	1.2 	1.2 	-0.9 	5.0 	7.3 	2.9 
A,RCH_A_AVG,CP0954,LT	: 	1.0 	-2.3 	-3.4 	-3.5 	-3.0 	-1.5 	-1.6 	-3.2 	-0.1 	-0.2 	2.1 	7.4 	6.4 	2.5 	3.1 	2.4 	3.5 	2.2 	3.6 	4.5 	3.3 	2.6 	3.5 	1.5 	0.3 	12.4 	11.9 	-0.3 
A,RCH_A_AVG,CP0954,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.8 	2.8 	2.0 	0.7 	2.3 	1.1 	6.1 	5.7 	-1.4 
A,RCH_A_AVG,CP0954,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.9 	1.0 	1.7 	2.2 	1.7 	1.5 	9.5 	9.4 	1.7 
A,RCH_A_AVG,CP0954,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.3 d	0.7 d	-1.2 d	-2.1 d	-0.7 d	1.1 d	30.9 d	33.1 d	11.3 d
A,RCH_A_AVG,CP0954,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.9 d	3.5 d	3.5 d	0.0 d	1.8 d	2.7 d	10.9 d	15.6 d	7.6 d
A,RCH_A_AVG,CP0954,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.2 	3.0 	4.7 	9.9 	4.4 	7.3 	9.7 	8.7 
A,RCH_A_AVG,CP0954,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.4 	1.5 	0.4 	-0.6 	2.7 	1.2 	0.2 	-1.0 	-1.1 	4.2 	-0.3 	3.7 	12.9 	-1.5 
A,RCH_A_AVG,CP0954,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.5 	1.5 	5.7 	5.5 	5.5 	4.8 	4.7 	-1.6 
A,RCH_A_AVG,CP0954,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.3 	1.3 	2.4 	3.2 	3.3 	4.2 	16.7 	11.0 	3.0 
A,RCH_A_AVG,CP0954,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.6 	0.9 	2.7 	3.6 	2.5 	0.6 	5.2 	9.8 	3.2 
A,RCH_A_AVG,CP0954,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.9 	2.5 	2.8 	2.6 	8.5 	15.3 	10.6 
A,RCH_A_AVG,CP0954,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.1 d	1.9 d	0.9 d	2.9 d	3.8 d	17.0 d	21.0 d	2.7 d
A,RCH_A_AVG,CP0954,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.7 	2.3 	-2.2 	2.4 	-3.2 	4.3 	3.7 	7.1 	6.1 	0.0 
A,RCH_A_AVG,CP0954,SI	: 	: 	: 	: 	: 	: 	6.2 	6.3 	6.1 	4.9 	0.1 	3.2 	8.6 	6.6 	3.8 	4.3 	6.4 	4.4 	1.5 	1.0 	1.1 	0.9 	0.1 	3.1 	1.9 	2.9 	8.5 	7.1 	2.4 
A,RCH_A_AVG,CP0954,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.9 	3.3 	3.0 	1.4 	2.3 	13.4 	13.4 	5.2 
A,RCH_A_AVG,CP0954,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: 	: 	: 	: 	: 
A,RCH_A_AVG,CP0954,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.4 d	-0.9 d	3.1 d	0.3 d	1.5 d	3.7 d	3.6 d	4.2 d
A,RCH_A_AVG,CP09541,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 d	0.0 d	1.0 d	-0.3 d	1.7 d	15.0 d	16.6 d	7.3 d
A,RCH_A_AVG,CP09541,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.7 	3.2 	2.3 	2.9 	2.0 	3.7 	1.5 	2.8 	6.1 	8.5 	4.4 
A,RCH_A_AVG,CP09541,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.3 	1.9 	4.4 	4.4 	6.9 	6.3 	2.4 	1.4 	-0.6 	-0.1 	0.3 	-1.6 	0.5 	1.0 	-0.5 	0.8 	9.2 	14.3 	2.7 
A,RCH_A_AVG,CP09541,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.6 	0.4 	1.4 	2.4 	3.4 	5.3 	2.2 	3.8 	23.5 	17.4 	2.9 
A,RCH_A_AVG,CP09541,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.8 	2.6 	1.0 	3.4 	1.6 	0.5 	8.1 	9.9 	0.8 
A,RCH_A_AVG,CP09541,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.1 	-1.3 	1.5 	1.3 	0.4 	22.4 	9.0 	-0.7 
A,RCH_A_AVG,CP09541,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1.5 	-1.7 	-1.7 	1.4 	-3.2 	0.1 	21.4 	15.3 	2.4 
A,RCH_A_AVG,CP09541,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.0 	2.6 	0.5 	2.9 	0.1 	2.6 	16.8 	15.0 	-0.2 
A,RCH_A_AVG,CP09541,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.4 	2.3 	5.0 	0.7 	3.2 	2.5 	2.7 	-2.0 	2.5 	1.3 	1.9 	13.4 	12.3 	3.6 
A,RCH_A_AVG,CP09541,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.6 	1.0 	0.5 	0.9 	10.4 	12.5 	0.9 
A,RCH_A_AVG,CP09541,EA19	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.6 	1.0 	0.5 	0.9 	10.4 	12.5 	0.9 
A,RCH_A_AVG,CP09541,EA20	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.6 	1.0 	0.5 	0.8 	10.5 	12.6 	0.9 
A,RCH_A_AVG,CP09541,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.1 	3.4 	0.7 	0.9 	0.6 	20.2 	18.9 	-1.3 
A,RCH_A_AVG,CP09541,EEA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: @C	: 	: 	: 
A,RCH_A_AVG,CP09541,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	-0.8 	0.1 	0.8 	-0.1 	1.3 	15.8 	8.5 	0.8 
A,RCH_A_AVG,CP09541,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.4 	1.5 	2.4 	0.6 	1.0 	17.6 	16.2 	0.0 
A,RCH_A_AVG,CP09541,EU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.4 	1.8 	1.2 	1.6 	13.3 	13.0 	1.2 
A,RCH_A_AVG,CP09541,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.9 	1.5 	1.1 	1.6 	13.3 	13.0 	1.2 
A,RCH_A_AVG,CP09541,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.4 	1.8 	: 	: 	: 	: 	: 
A,RCH_A_AVG,CP09541,FR	: 	-0.1 	1.2 	0.0 	0.3 	6.4 	3.8 	1.7 	0.2 	2.0 	1.4 	2.1 	4.1 	1.8 	-0.6 	0.7 	1.6 	-0.2 	-1.4 	0.6 	0.6 	0.7 	0.6 	-0.5 	0.1 	0.1 	9.1 	12.6 	2.0 
A,RCH_A_AVG,CP09541,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	4.4 	0.1 	0.3 	1.4 	-1.5 	30.3 	17.7 	1.9 
A,RCH_A_AVG,CP09541,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.5 	3.4 	2.9 	9.4 	6.3 	7.5 	19.3 	25.3 	10.5 
A,RCH_A_AVG,CP09541,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.9 	-0.1 	-2.5 	-2.2 	5.2 	7.5 	3.7 
A,RCH_A_AVG,CP09541,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-6.2 	4.2 	7.7 	11.1 	8.2 	6.9 	5.8 	7.1 
A,RCH_A_AVG,CP09541,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.1 	1.7 	0.6 	0.5 	0.3 	0.1 	0.2 	0.6 	1.2 	1.2 	0.3 	7.0 	9.5 	1.5 
A,RCH_A_AVG,CP09541,LT	: 	1.7 	-3.6 	-6.7 	-7.7 	-6.5 	-3.0 	-2.2 	-5.2 	0.0 	0.5 	4.9 	9.4 	6.7 	1.6 	3.2 	2.5 	3.8 	3.6 	4.5 	4.7 	3.6 	3.3 	3.8 	2.7 	0.1 	16.3 	17.3 	0.1 
A,RCH_A_AVG,CP09541,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.4 	2.8 	2.2 	-0.3 	2.3 	-1.5 	10.1 	9.4 	-7.2 
A,RCH_A_AVG,CP09541,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: @C	0.7 	2.4 	17.9 	14.9 	1.0 
A,RCH_A_AVG,CP09541,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.6 d	0.3 d	-1.8 d	-2.8 d	-1.8 d	0.2 d	34.6 d	34.0 d	11.9 d
A,RCH_A_AVG,CP09541,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.5 d	6.5 d	7.5 d	-1.1 d	2.2 d	3.7 d	13.9 d	23.7 d	10.4 d
A,RCH_A_AVG,CP09541,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.9 	1.6 	3.6 	0.5 	-0.4 	0.1 	-0.6 	-2.0 	-3.1 	1.4 	-0.3 	4.9 	13.0 	-6.6 
A,RCH_A_AVG,CP09541,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: @C	: @C	: 	: 	: 
A,RCH_A_AVG,CP09541,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.2 	0.8 	2.9 	4.8 	4.5 	5.1 	27.8 	13.5 	0.7 
A,RCH_A_AVG,CP09541,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.9 	-0.4 	0.3 	0.9 	-0.1 	-0.4 	7.5 	13.8 	2.6 
A,RCH_A_AVG,CP09541,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.2 	2.4 	3.0 	2.5 	11.1 	19.7 	12.1 
A,RCH_A_AVG,CP09541,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.3 d	2.5 d	1.3 d	4.6 d	4.7 d	24.9 d	22.6 d	-0.6 d
A,RCH_A_AVG,CP09541,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.1 	1.5 	-1.9 	2.4 	-3.2 	4.3 	3.7 	7.1 	6.1 	0.0 
A,RCH_A_AVG,CP09541,SI	: 	: 	: 	: 	: 	: 	1.7 	8.3 	10.2 	12.2 	-3.5 	2.4 	12.0 	8.9 	4.5 	2.6 	12.2 	3.1 	-1.3 	-2.9 	1.9 	0.0 	0.0 	1.3 	1.2 	2.2 	16.1 	14.9 	1.8 
A,RCH_A_AVG,CP09541,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	3.4 	2.9 	0.9 	2.7 	15.5 	15.2 	5.5 
A,RCH_A_AVG,CP09541,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.1 	2.7 	: 	: 	: 	: 	: 
A,RCH_A_AVG,CP09541,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1.0 d	2.8 d	10.0 d	1.9 d	1.5 d	5.0 d	12.2 d	8.2 d
A,RCH_A_AVG,CP09549,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 d	0.4 d	1.2 d	0.6 d	0.5 d	3.5 d	6.9 d	2.5 d
A,RCH_A_AVG,CP09549,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.1 	2.6 	2.2 	1.4 	2.5 	1.5 	2.4 	4.4 	7.2 	10.1 	3.2 
A,RCH_A_AVG,CP09549,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.2 	4.3 	5.3 	6.1 	9.0 	4.8 	4.9 	6.1 	3.4 	2.7 	2.5 	0.8 	3.0 	1.5 	3.1 	1.3 	4.6 	8.3 	4.7 
A,RCH_A_AVG,CP09549,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.2 	1.4 	1.5 	1.8 	3.0 	4.2 	4.3 	4.2 	12.3 	9.4 	3.3 
A,RCH_A_AVG,CP09549,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.7 	-0.1 	3.3 	0.7 	0.4 	0.2 	2.8 	1.6 	-0.9 
A,RCH_A_AVG,CP09549,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1.6 	-0.5 	-2.5 	-0.1 	-1.2 	6.2 	6.7 	-1.0 
A,RCH_A_AVG,CP09549,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.7 	-1.2 	-0.3 	-0.9 	-1.0 	-0.4 	10.5 	5.7 	0.7 
A,RCH_A_AVG,CP09549,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.0 	4.3 	3.5 	1.3 	1.4 	2.3 	5.9 	7.6 	3.0 
A,RCH_A_AVG,CP09549,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.5 	2.2 	4.6 	-1.2 	2.6 	3.0 	3.7 	-2.1 	2.1 	0.0 	-2.8 	10.4 	8.4 	0.4 
A,RCH_A_AVG,CP09549,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.8 	1.4 	1.6 	0.6 	4.5 	7.0 	2.7 
A,RCH_A_AVG,CP09549,EA19	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.8 	1.4 	1.6 	0.6 	4.5 	7.0 	2.7 
A,RCH_A_AVG,CP09549,EA20	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.8 	1.4 	1.6 	0.7 	4.6 	7.0 	2.7 
A,RCH_A_AVG,CP09549,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	5.4 	5.3 	-0.1 	3.2 	10.1 	10.4 	6.1 
A,RCH_A_AVG,CP09549,EEA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: @C	: 	: 	: 
A,RCH_A_AVG,CP09549,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.0 	0.8 	0.3 	0.5 	0.5 	0.4 	3.2 	2.6 	2.2 
A,RCH_A_AVG,CP09549,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.3 	2.1 	2.4 	2.7 	0.6 	4.3 	6.2 	3.2 
A,RCH_A_AVG,CP09549,EU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.9 	1.7 	1.9 	1.2 	5.7 	7.6 	3.1 
A,RCH_A_AVG,CP09549,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.9 	1.6 	1.8 	1.1 	5.7 	7.6 	3.1 
A,RCH_A_AVG,CP09549,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.9 	1.7 	: 	: 	: 	: 	: 
A,RCH_A_AVG,CP09549,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.8 	: 	: 	: 	: 	: 	: 
A,RCH_A_AVG,CP09549,FR	: 	0.4 	0.4 	0.8 	1.5 	2.8 	2.7 	1.9 	1.1 	1.2 	2.0 	1.8 	0.8 	3.5 	1.8 	1.1 	1.2 	0.1 	-0.1 	1.7 	1.4 	0.3 	1.2 	1.1 	0.5 	0.4 	4.0 	6.1 	1.4 
A,RCH_A_AVG,CP09549,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	1.4 	0.9 	2.1 	0.6 	2.9 	9.3 	8.8 	2.7 
A,RCH_A_AVG,CP09549,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.8 	2.8 	2.2 	4.3 	3.9 	5.6 	11.6 	15.0 	6.8 
A,RCH_A_AVG,CP09549,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-3.2 	-0.5 	-2.7 	-0.2 	3.0 	2.2 	0.8 
A,RCH_A_AVG,CP09549,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-3.2 	-1.4 	6.2 	9.4 	7.1 	10.4 	7.0 	6.8 
A,RCH_A_AVG,CP09549,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.3 	3.9 	2.7 	2.6 	2.2 	1.5 	2.7 	1.4 	1.3 	1.1 	-1.8 	3.6 	5.8 	3.6 
A,RCH_A_AVG,CP09549,LT	: 	0.8 	-0.8 	-0.1 	-0.6 	-1.1 	-0.7 	-0.9 	-1.4 	-0.1 	-0.7 	0.5 	6.2 	6.4 	3.0 	3.0 	2.3 	3.3 	1.4 	3.2 	4.4 	3.1 	2.3 	3.3 	0.8 	0.4 	10.3 	8.8 	-0.5 
A,RCH_A_AVG,CP09549,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.1 	3.0 	1.8 	0.6 	1.6 	4.0 	2.8 	2.9 	3.5 
A,RCH_A_AVG,CP09549,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: @C	: @C	: @C	: @C	1.9 	1.1 	6.4 	7.0 	1.9 
